13,208,1,1000
13,209,1,1000
13,210,1,1000
13,211,1,1000
13,212,1,1000
13,213,1,1000
13,214,1,1000
13,215,1,1000
13,216,1,1000
13,217,1,1000
13,90,1,1000
13,218,1,1000
13,219,1,1000
13,220,1,1000
13,221,1,1000
13,222,1,1000
13,223,1,1000
13,224,1,1000
13,225,1,1000
13,226,1,1000
13,227,1,1000
13,122,1,1000
14,64,1,1000
14,228,1,1000
14,229,1,1000
14,230,1,1000
14,231,1,1000
14,232,1,1000
14,233,1,1000
14,234,1,1000
14,235,1,1000
14,236,1,1000
14,12,1,1000
14,237,1,1000
14,238,1,1000
14,149,1,1000
14,185,1,1000
14,186,1,1000
15,192,1,1000
15,72,1,1000
15,105,1,1000
15,12,1,1000
15,239,1,1000
15,240,1,1000
15,241,1,1000
15,242,1,1000
15,243,1,1000
15,244,1,1000
15,245,1,1000
15,246,1,1000
15,247,1,1000
15,248,1,1000
15,249,1,1000
15,250,1,1000
16,256,1,1000
16,257,1,1000
16,258,1,1000
16,2,1,1000
16,259,1,1000
16,260,1,1000
16,261,1,1000
16,262,1,1000
16,263,1,1000
16,264,1,1000
16,265,1,1000
16,266,1,1000
16,267,1,1000
16,268,1,1000
16,269,1,1000
16,270,1,1000
16,271,1,1000
16,272,1,1000
16,273,1,1000
16,138,1,1000
16,274,1,1000
16,275,1,1000
16,276,1,1000
16,277,1,1000
16,278,1,1000
16,279,1,1000
16,280,1,1000
16,281,1,1000
16,282,1,1000
16,283,1,1000
16,284,1,1000
16,285,1,1000
16,286,1,1000
16,287,1,1000
16,288,1,1000
16,289,1,1000
16,290,1,1000
16,291,1,1000
16,292,1,1000
16,293,1,1000
16,294,1,1000
16,295,1,1000
16,296,1,1000
16,297,1,1000
16,298,1,1000
16,299,1,1000
16,300,1,1000
16,301,1,1000
16,302,1,1000
16,303,1,1000
16,304,1,1000
16,305,1,1000
16,306,1,1000
16,307,1,1000
16,308,1,1000
16,309,1,1000
16,310,1,1000
16,56,1,1000
16,186,1,1000
16,37,1,1000
16,311,1,1000
16,61,1,1000
16,91,1,1000
16,220,1,1000
16,251,1,1000
16,252,1,1000
16,253,1,1000
16,254,1,1000
16,255,1,1000
17,256,1,1000
17,259,1,1000
17,260,1,1000
17,263,1,1000
17,269,1,1000
17,274,1,1000
17,275,1,1000
17,276,1,1000
17,278,1,1000
17,56,1,1000
17,287,1,1000
17,288,1,1000
17,292,1,1000
17,293,1,1000
17,37,1,1000
17,295,1,1000
17,307,1,1000
17,310,1,1000
17,312,1,1000
17,313,1,1000
17,186,1,1000
17,314,1,1000
17,315,1,1000
17,317,1,1000
17,316,1,1000
17,61,1,1000
17,318,1,1000
17,319,1,1000
17,320,1,1000
17,321,1,1000
17,322,1,1000
17,323,1,1000
17,91,1,1000
17,241,1,1000
17,253,1,1000
17,254,1,1000
18,135,1,1000
18,136,1,1000
18,7,1,1000
18,12,1,1000
18,17,1,1000
18,26,1,1000
18,27,1,1000
18,36,1,1000
18,41,1,1000
18,50,1,1000
18,324,1,1000
18,325,1,1000
18,326,1,1000
18,327,1,1000
18,328,1,1000
18,329,1,1000
18,330,1,1000
18,331,1,1000
18,332,1,1000
18,212,1,1000
18,221,1,1000
19,0,1,1000
19,137,1,1000
19,105,1,1000
19,12,1,1000
19,333,1,1000
19,334,1,1000
19,335,1,1000
19,141,1,1000
19,22,1,1000
20,0,1,1000
20,1,1,1000
20,2,1,1000
20,4,1,1000
20,5,1,1000
20,6,1,1000
20,7,1,1000
20,11,1,1000
20,12,1,1000
20,13,1,1000
20,14,1,1000
20,17,1,1000
20,21,1,1000
20,23,1,1000
20,25,1,1000
20,26,1,1000
20,27,1,1000
20,28,1,1000
20,30,1,1000
20,31,1,1000
20,38,1,1000
20,41,1,1000
20,42,1,1000
20,47,1,1000
20,50,1,1000
20,54,1,1000
20,55,1,1000
20,83,1,1000
20,87,1,1000
20,91,1,1000
20,97,1,1000
20,98,1,1000
20,101,1,1000
20,104,1,1000
20,113,1,1000
20,115,1,1000
20,119,1,1000
20,130,1,1000
20,134,1,1000
20,185,1,1000
20,186,1,1000
20,212,1,1000
20,213,1,1000
20,215,1,1000
20,223,1,1000
20,224,1,1000
20,302,1,1000
20,329,1,1000
20,336,1,1000
20,337,1,1000
20,338,1,1000
20,339,1,1000
20,340,1,1000
20,341,1,1000
20,342,1,1000
20,343,1,1000
20,344,1,1000
20,345,1,1000
20,346,1,1000
20,347,1,1000
20,348,1,1000
20,349,1,1000
20,350,1,1000
20,351,1,1000
20,352,1,1000
20,353,1,1000
20,354,1,1000
20,355,1,1000
20,356,1,1000
20,357,1,1000
20,358,1,1000
20,359,1,1000
20,360,1,1000
20,361,1,1000
20,362,1,1000
20,363,1,1000
20,364,1,1000
20,365,1,1000
20,366,1,1000
20,367,1,1000
20,368,1,1000
20,369,1,1000
20,370,1,1000
20,371,1,1000
20,372,1,1000
20,373,1,1000
20,374,1,1000
20,375,1,1000
20,376,1,1000
20,377,1,1000
20,378,1,1000
20,379,1,1000
20,380,1,1000
20,381,1,1000
20,382,1,1000
20,383,1,1000
20,384,1,1000
20,385,1,1000
20,386,1,1000
20,387,1,1000
20,388,1,1000
20,389,1,1000
20,390,1,1000
20,391,1,1000
20,392,1,1000
20,393,1,1000
20,394,1,1000
20,395,1,1000
20,396,1,1000
20,397,1,1000
20,398,1,1000
20,399,1,1000
20,400,1,1000
20,401,1,1000
20,402,1,1000
20,403,1,1000
20,404,1,1000
20,405,1,1000
20,406,1,1000
20,407,1,1000
20,408,1,1000
20,409,1,1000
20,410,1,1000
20,411,1,1000
20,412,1,1000
20,413,1,1000
20,414,1,1000
20,415,1,1000
20,416,1,1000
20,417,1,1000
20,418,1,1000
20,419,1,1000
20,420,1,1000
20,421,1,1000
20,422,1,1000
20,423,1,1000
20,424,1,1000
20,425,1,1000
20,426,1,1000
20,427,1,1000
20,428,1,1000
20,429,1,1000
20,430,1,1000
20,431,1,1000
20,432,1,1000
20,433,1,1000
20,434,1,1000
20,435,1,1000
20,436,1,1000
20,437,1,1000
20,438,1,1000
20,439,1,1000
20,440,1,1000
20,441,1,1000
20,442,1,1000
20,443,1,1000
20,444,1,1000
20,445,1,1000
20,446,1,1000
20,447,1,1000
20,448,1,1000
20,449,1,1000
20,450,1,1000
20,451,1,1000
20,452,1,1000
20,453,1,1000
20,454,1,1000
20,455,1,1000
20,456,1,1000
20,457,1,1000
20,458,1,1000
20,459,1,1000
20,460,1,1000
20,461,1,1000
20,462,1,1000
20,463,1,1000
20,464,1,1000
20,465,1,1000
20,466,1,1000
20,467,1,1000
20,468,1,1000
20,469,1,1000
20,470,1,1000
20,471,1,1000
20,472,1,1000
20,473,1,1000
21,0,1,1000
21,26,1,1000
21,36,1,1000
21,12,1,1000
21,475,1,1000
21,474,1,1000
21,27,1,1000
21,476,1,1000
21,477,1,1000
21,478,1,1000
22,27,1,1000
22,28,1,1000
22,479,1,1000
22,480,1,1000
22,481,1,1000
22,482,1,1000
22,483,1,1000
22,484,1,1000
22,485,1,1000
22,486,1,1000
22,487,1,1000
22,488,1,1000
22,489,1,1000
22,106,1,1000
22,490,1,1000
22,491,1,1000
22,109,1,1000
22,492,1,1000
22,243,1,1000
23,12,1,1000
23,14,1,1000
23,22,1,1000
23,186,1,1000
23,487,1,1000
23,105,1,1000
23,493,1,1000
23,494,1,1000
23,495,1,1000
23,496,1,1000
23,497,1,1000
23,498,1,1000
23,499,1,1000
23,500,1,1000
23,501,1,1000
23,502,1,1000
23,503,1,1000
23,504,1,1000
23,251,1,1000
24,512,1,1000
24,513,1,1000
24,514,1,1000
24,515,1,1000
24,516,1,1000
24,517,1,1000
24,518,1,1000
24,519,1,1000
24,520,1,1000
24,521,1,1000
24,522,1,1000
24,523,1,1000
24,12,1,1000
24,524,1,1000
24,14,1,1000
24,43,1,1000
24,186,1,1000
24,231,1,1000
24,241,1,1000
24,505,1,1000
24,506,1,1000
24,507,1,1000
24,508,1,1000
24,509,1,1000
24,510,1,1000
24,511,1,1000
25,0,1,1000
25,512,1,1000
25,516,1,1000
25,43,1,1000
25,523,1,1000
25,525,1,1000
25,14,1,1000
25,526,1,1000
25,12,1,1000
25,50,1,1000
25,122,1,1000
25,507,1,1000
26,0,1,1000
26,512,1,1000
26,514,1,1000
26,518,1,1000
26,391,1,1000
26,523,1,1000
26,12,1,1000
26,525,1,1000
26,142,1,1000
26,526,1,1000
26,527,1,1000
26,528,1,1000
26,529,1,1000
26,530,1,1000
26,531,1,1000
26,532,1,1000
26,149,1,1000
26,535,1,1000
26,533,1,1000
26,534,1,1000
26,536,1,1000
26,537,1,1000
26,538,1,1000
26,539,1,1000
26,540,1,1000
26,541,1,1000
26,542,1,1000
26,543,1,1000
26,544,1,1000
26,545,1,1000
26,546,1,1000
26,547,1,1000
26,548,1,1000
26,549,1,1000
26,550,1,1000
26,551,1,1000
26,552,1,1000
26,553,1,1000
26,554,1,1000
26,555,1,1000
26,556,1,1000
26,557,1,1000
26,50,1,1000
26,186,1,1000
26,13,1,1000
26,14,1,1000
26,231,1,1000
26,22,1,1000
26,506,1,1000
26,508,1,1000
26,126,1,1000
27,97,1,1000
27,12,1,1000
27,558,1,1000
27,559,1,1000
27,560,1,1000
27,561,1,1000
27,499,1,1000
27,340,1,1000
27,220,1,1000
27,95,1,1000
28,0,1,1000
28,134,1,1000
28,12,1,1000
28,14,1,1000
28,22,1,1000
28,408,1,1000
28,26,1,1000
28,27,1,1000
28,30,1,1000
28,38,1,1000
28,47,1,1000
28,48,1,1000
28,561,1,1000
28,562,1,1000
28,563,1,1000
28,564,1,1000
28,565,1,1000
28,566,1,1000
28,567,1,1000
28,568,1,1000
28,569,1,1000
28,570,1,1000
28,571,1,1000
28,572,1,1000
28,573,1,1000
28,574,1,1000
28,575,1,1000
28,576,1,1000
28,577,1,1000
28,578,1,1000
28,579,1,1000
28,580,1,1000
28,581,1,1000
28,582,1,1000
28,583,1,1000
28,584,1,1000
28,585,1,1000
28,586,1,1000
28,587,1,1000
28,105,1,1000
28,109,1,1000
28,495,1,1000
28,499,1,1000
28,500,1,1000
28,504,1,1000
28,380,1,1000
29,0,1,1000
29,198,1,1000
29,106,1,1000
29,588,1,1000
29,141,1,1000
29,12,1,1000
29,589,1,1000
29,240,1,1000
29,149,1,1000
30,514,1,1000
30,487,1,1000
30,424,1,1000
30,12,1,1000
30,109,1,1000
30,590,1,1000
30,591,1,1000
30,14,1,1000
30,592,1,1000
30,208,1,1000
30,593,1,1000
30,594,1,1000
30,47,1,1000
30,82,1,1000
30,118,1,1000
30,595,1,1000
30,122,1,1000
30,94,1,1000
31,12,1,1000
31,172,1,1000
31,173,1,1000
31,179,1,1000
31,596,1,1000
31,597,1,1000
31,598,1,1000
31,599,1,1000
31,600,1,1000
31,601,1,1000
31,602,1,1000
31,603,1,1000
31,604,1,1000
31,605,1,1000
31,606,1,1000
31,607,1,1000
31,608,1,1000
31,609,1,1000
31,610,1,1000
31,611,1,1000
31,484,1,1000
31,612,1,1000
31,613,1,1000
31,614,1,1000
31,615,1,1000
31,489,1,1000
31,243,1,1000
32,640,1,1000
32,641,1,1000
32,642,1,1000
32,643,1,1000
32,644,1,1000
32,645,1,1000
32,646,1,1000
32,647,1,1000
32,648,1,1000
32,649,1,1000
32,650,1,1000
32,651,1,1000
32,12,1,1000
32,652,1,1000
32,653,1,1000
32,639,1,1000
32,654,1,1000
32,655,1,1000
32,656,1,1000
32,657,1,1000
32,658,1,1000
32,659,1,1000
32,660,1,1000
32,661,1,1000
32,662,1,1000
32,663,1,1000
32,664,1,1000
32,665,1,1000
32,666,1,1000
32,667,1,1000
32,30,1,1000
32,415,1,1000
32,668,1,1000
32,669,1,1000
32,670,1,1000
32,671,1,1000
32,672,1,1000
32,673,1,1000
32,674,1,1000
32,675,1,1000
32,676,1,1000
32,27,1,1000
32,677,1,1000
32,28,1,1000
32,72,1,1000
32,97,1,1000
32,616,1,1000
32,617,1,1000
32,618,1,1000
32,619,1,1000
32,620,1,1000
32,621,1,1000
32,622,1,1000
32,623,1,1000
32,624,1,1000
32,625,1,1000
32,626,1,1000
32,627,1,1000
32,628,1,1000
32,629,1,1000
32,630,1,1000
32,631,1,1000
32,632,1,1000
32,633,1,1000
32,634,1,1000
32,635,1,1000
32,636,1,1000
32,637,1,1000
32,638,1,1000
32,127,1,1000
33,678,1,1000
33,679,1,1000
33,680,1,1000
33,681,1,1000
33,487,1,1000
33,682,1,1000
33,683,1,1000
33,684,1,1000
33,685,1,1000
33,686,1,1000
33,687,1,1000
33,688,1,1000
33,689,1,1000
33,403,1,1000
34,487,1,1000
34,496,1,1000
34,690,1,1000
34,691,1,1000
34,692,1,1000
34,693,1,1000
34,694,1,1000
34,695,1,1000
34,696,1,1000
34,697,1,1000
35,0,1,1000
35,12,1,1000
35,13,1,1000
35,408,1,1000
35,24,1,1000
35,26,1,1000
35,50,1,1000
35,55,1,1000
35,184,1,1000
35,698,1,1000
35,699,1,1000
35,700,1,1000
35,701,1,1000
35,702,1,1000
35,703,1,1000
35,704,1,1000
35,705,1,1000
35,88,1,1000
35,89,1,1000
35,98,1,1000
36,0,1,1000
36,706,1,1000
36,707,1,1000
36,708,1,1000
36,709,1,1000
36,710,1,1000
36,711,1,1000
36,712,1,1000
36,713,1,1000
36,516,1,1000
36,714,1,1000
36,12,1,1000
36,50,1,1000
36,86,1,1000
36,26,1,1000
36,507,1,1000
36,412,1,1000
37,487,1,1000
37,715,1,1000
37,716,1,1000
37,717,1,1000
37,13,1,1000
37,718,1,1000
37,12,1,1000
37,220,1,1000
37,54,1,1000
37,183,1,1000
37,409,1,1000
37,26,1,1000
37,444,1,1000
37,31,1,1000
38,40,1,1000
38,43,1,1000
38,12,1,1000
38,205,1,1000
38,142,1,1000
38,719,1,1000
38,720,1,1000
38,208,1,1000
38,86,1,1000
38,506,1,1000
38,126,1,1000
39,487,1,1000
39,12,1,1000
39,721,1,1000
39,722,1,1000
39,723,1,1000
39,724,1,1000
39,725,1,1000
39,726,1,1000
39,727,1,1000
40,704,1,1000
40,186,1,1000
40,12,1,1000
40,728,1,1000
40,729,1,1000
40,730,1,1000
40,731,1,1000
40,732,1,1000
40,733,1,1000
41,736,1,1000
41,0,1,1000
41,737,1,1000
41,12,1,1000
41,693,1,1000
41,183,1,1000
41,91,1,1000
41,734,1,1000
41,735,1,1000
42,738,1,1000
42,739,1,1000
42,36,1,1000
42,740,1,1000
42,325,1,1000
42,741,1,1000
42,40,1,1000
42,742,1,1000
42,743,1,1000
42,43,1,1000
42,330,1,1000
42,331,1,1000
42,12,1,1000
42,50,1,1000
42,26,1,1000
43,484,1,1000
43,613,1,1000
43,744,1,1000
43,745,1,1000
43,489,1,1000
43,746,1,1000
43,747,1,1000
43,109,1,1000
43,12,1,1000
43,748,1,1000
43,243,1,1000
43,149,1,1000
43,185,1,1000
44,768,1,1000
44,769,1,1000
44,770,1,1000
44,771,1,1000
44,772,1,1000
44,12,1,1000
44,43,1,1000
44,564,1,1000
44,190,1,1000
44,192,1,1000
44,72,1,1000
44,105,1,1000
44,749,1,1000
44,750,1,1000
44,751,1,1000
44,752,1,1000
44,753,1,1000
44,754,1,1000
44,755,1,1000
44,756,1,1000
44,757,1,1000
44,758,1,1000
44,759,1,1000
44,760,1,1000
44,761,1,1000
44,762,1,1000
44,763,1,1000
44,764,1,1000
44,765,1,1000
44,766,1,1000
44,767,1,1000
45,770,1,1000
45,773,1,1000
45,774,1,1000
45,775,1,1000
45,776,1,1000
45,777,1,1000
45,778,1,1000
45,779,1,1000
45,780,1,1000
45,12,1,1000
45,781,1,1000
45,192,1,1000
45,615,1,1000
45,745,1,1000
45,489,1,1000
45,105,1,1000
45,108,1,1000
45,109,1,1000
45,110,1,1000
45,243,1,1000
45,761,1,1000
46,0,1,1000
46,2,1,1000
46,392,1,1000
46,11,1,1000
46,12,1,1000
46,14,1,1000
46,783,1,1000
46,782,1,1000
46,784,1,1000
46,402,1,1000
46,785,1,1000
46,786,1,1000
46,787,1,1000
46,788,1,1000
46,789,1,1000
46,790,1,1000
46,26,1,1000
46,28,1,1000
46,36,1,1000
46,41,1,1000
46,50,1,1000
46,97,1,1000
46,104,1,1000
46,496,1,1000
47,484,1,1000
47,166,1,1000
47,615,1,1000
47,746,1,1000
47,490,1,1000
47,12,1,1000
47,243,1,1000
47,791,1,1000
47,792,1,1000
47,793,1,1000
48,0,1,1000
48,11,1,1000
48,12,1,1000
48,26,1,1000
48,38,1,1000
48,41,1,1000
48,48,1,1000
48,50,1,1000
48,588,1,1000
48,90,1,1000
48,97,1,1000
48,104,1,1000
48,105,1,1000
48,136,1,1000
48,186,1,1000
48,198,1,1000
48,199,1,1000
48,735,1,1000
48,271,1,1000
48,785,1,1000
48,794,1,1000
48,795,1,1000
48,796,1,1000
48,797,1,1000
48,798,1,1000
48,799,1,1000
48,800,1,1000
48,801,1,1000
48,802,1,1000
48,803,1,1000
48,804,1,1000
48,805,1,1000
48,806,1,1000
48,807,1,1000
48,808,1,1000
48,809,1,1000
48,810,1,1000
48,811,1,1000
48,812,1,1000
48,813,1,1000
48,814,1,1000
48,815,1,1000
48,816,1,1000
48,817,1,1000
48,818,1,1000
48,819,1,1000
48,820,1,1000
48,821,1,1000
48,822,1,1000
48,823,1,1000
48,824,1,1000
48,825,1,1000
48,826,1,1000
48,827,1,1000
48,828,1,1000
48,829,1,1000
48,830,1,1000
48,831,1,1000
48,832,1,1000
48,833,1,1000
48,834,1,1000
48,835,1,1000
48,836,1,1000
48,837,1,1000
48,838,1,1000
48,839,1,1000
48,840,1,1000
48,329,1,1000
48,841,1,1000
48,842,1,1000
48,843,1,1000
48,844,1,1000
48,845,1,1000
48,846,1,1000
48,847,1,1000
48,848,1,1000
48,849,1,1000
48,850,1,1000
48,851,1,1000
48,852,1,1000
48,853,1,1000
48,854,1,1000
48,855,1,1000
48,345,1,1000
48,856,1,1000
48,857,1,1000
48,858,1,1000
48,859,1,1000
48,860,1,1000
48,861,1,1000
48,862,1,1000
48,863,1,1000
48,864,1,1000
48,865,1,1000
48,356,1,1000
48,866,1,1000
48,867,1,1000
48,868,1,1000
48,869,1,1000
48,870,1,1000
48,871,1,1000
48,872,1,1000
48,873,1,1000
48,373,1,1000
48,392,1,1000
48,422,1,1000
48,458,1,1000
48,487,1,1000
48,496,1,1000
49,896,1,1000
49,897,1,1000
49,898,1,1000
49,899,1,1000
49,900,1,1000
49,901,1,1000
49,902,1,1000
49,0,1,1000
49,392,1,1000
49,903,1,1000
49,904,1,1000
49,905,1,1000
49,12,1,1000
49,906,1,1000
49,907,1,1000
49,271,1,1000
49,908,1,1000
49,785,1,1000
49,909,1,1000
49,910,1,1000
49,911,1,1000
49,912,1,1000
49,913,1,1000
49,914,1,1000
49,26,1,1000
49,795,1,1000
49,796,1,1000
49,283,1,1000
49,30,1,1000
49,805,1,1000
49,807,1,1000
49,808,1,1000
49,305,1,1000
49,50,1,1000
49,819,1,1000
49,824,1,1000
49,827,1,1000
49,833,1,1000
49,837,1,1000
49,722,1,1000
49,862,1,1000
49,735,1,1000
49,356,1,1000
49,870,1,1000
49,487,1,1000
49,874,1,1000
49,875,1,1000
49,876,1,1000
49,877,1,1000
49,878,1,1000
49,879,1,1000
49,880,1,1000
49,881,1,1000
49,882,1,1000
49,883,1,1000
49,884,1,1000
49,885,1,1000
49,886,1,1000
49,887,1,1000
49,888,1,1000
49,889,1,1000
49,890,1,1000
49,891,1,1000
49,892,1,1000
49,893,1,1000
49,894,1,1000
49,895,1,1000
50,512,1,1000
50,0,1,1000
50,2,1,1000
50,516,1,1000
50,137,1,1000
50,523,1,1000
50,12,1,1000
50,141,1,1000
50,782,1,1000
50,915,1,1000
50,916,1,1000
50,917,1,1000
50,534,1,1000
50,918,1,1000
50,919,1,1000
50,920,1,1000
50,921,1,1000
50,922,1,1000
50,923,1,1000
50,924,1,1000
50,925,1,1000
50,926,1,1000
50,927,1,1000
50,928,1,1000
50,929,1,1000
50,36,1,1000
50,679,1,1000
50,40,1,1000
50,41,1,1000
50,43,1,1000
50,693,1,1000
50,185,1,1000
50,186,1,1000
50,711,1,1000
50,329,1,1000
50,333,1,1000
50,720,1,1000
50,86,1,1000
50,91,1,1000
50,95,1,1000
50,97,1,1000
50,739,1,1000
50,231,1,1000
50,878,1,1000
50,499,1,1000
50,500,1,1000
50,380,1,1000
51,392,1,1000
51,12,1,1000
51,930,1,1000
51,931,1,1000
51,932,1,1000
51,933,1,1000
51,934,1,1000
51,935,1,1000
51,936,1,1000
51,937,1,1000
51,938,1,1000
51,939,1,1000
51,940,1,1000
51,941,1,1000
51,942,1,1000
51,943,1,1000
51,944,1,1000
51,945,1,1000
51,946,1,1000
51,947,1,1000
51,948,1,1000
51,949,1,1000
51,950,1,1000
51,951,1,1000
51,952,1,1000
51,953,1,1000
51,954,1,1000
51,955,1,1000
51,956,1,1000
51,957,1,1000
51,958,1,1000
51,959,1,1000
51,960,1,1000
51,961,1,1000
51,962,1,1000
51,963,1,1000
51,964,1,1000
51,965,1,1000
51,966,1,1000
51,967,1,1000
51,968,1,1000
51,969,1,1000
51,970,1,1000
51,100,1,1000
52,0,1,1000
52,12,1,1000
52,79,1,1000
52,105,1,1000
52,21,1,1000
52,27,1,1000
52,29,1,1000
52,422,1,1000
52,68,1,1000
52,329,1,1000
52,458,1,1000
52,971,1,1000
52,972,1,1000
52,973,1,1000
52,974,1,1000
52,975,1,1000
52,976,1,1000
52,977,1,1000
52,978,1,1000
52,979,1,1000
52,980,1,1000
52,981,1,1000
52,982,1,1000
52,983,1,1000
52,984,1,1000
52,985,1,1000
52,986,1,1000
52,91,1,1000
52,987,1,1000
52,988,1,1000
52,989,1,1000
52,990,1,1000
52,991,1,1000
52,992,1,1000
52,993,1,1000
52,994,1,1000
52,995,1,1000
52,95,1,1000
52,996,1,1000
52,997,1,1000
52,998,1,1000
52,999,1,1000
52,1000,1,1000
52,1001,1,1000
52,1002,1,1000
52,1003,1,1000
52,1004,1,1000
52,1005,1,1000
52,1006,1,1000
52,113,1,1000
52,1007,1,1000
52,1008,1,1000
52,1009,1,1000
52,117,1,1000
52,1010,1,1000
52,1011,1,1000
52,1012,1,1000
52,1013,1,1000
52,1014,1,1000
52,380,1,1000
53,0,1,1000
53,1024,1,1000
53,2,1,1000
53,1025,1,1000
53,514,1,1000
53,1026,1,1000
53,1027,1,1000
53,1028,1,1000
53,136,1,1000
53,1029,1,1000
53,11,1,1000
53,12,1,1000
53,914,1,1000
53,22,1,1000
53,407,1,1000
53,28,1,1000
53,36,1,1000
53,41,1,1000
53,50,1,1000
53,186,1,1000
53,449,1,1000
53,706,1,1000
53,329,1,1000
53,467,1,1000
53,468,1,1000
53,739,1,1000
53,232,1,1000
53,104,1,1000
53,1015,1,1000
53,115,1,1000
53,117,1,1000
53,119,1,1000
53,1016,1,1000
53,1017,1,1000
53,1018,1,1000
53,1019,1,1000
53,1020,1,1000
53,1021,1,1000
53,1022,1,1000
53,1023,1,1000
54,0,1,1000
54,1030,1,1000
54,1031,1,1000
54,1032,1,1000
54,1033,1,1000
