,0,0.1,1,1000,14,194
261,16.0,163.0,1,1000,,
262,16.0,203.0,1,1000,,
263,16.0,204.0,1,1000,,
264,16.0,187.0,1,1000,,
265,16.0,14.0,1,1000,,
266,16.0,208.0,1,1000,,
267,16.0,209.0,1,1000,,
268,16.0,210.0,1,1000,,
269,16.0,211.0,1,1000,,
270,16.0,48.0,1,1000,,
271,16.0,212.0,1,1000,,
272,16.0,27.0,1,1000,,
273,17.0,14.0,1,1000,,
274,17.0,25.0,1,1000,,
275,17.0,155.0,1,1000,,
276,17.0,27.0,1,1000,,
277,17.0,163.0,1,1000,,
278,17.0,170.0,1,1000,,
279,17.0,48.0,1,1000,,
280,17.0,187.0,1,1000,,
281,17.0,204.0,1,1000,,
282,17.0,210.0,1,1000,,
283,17.0,211.0,1,1000,,
284,17.0,213.0,1,1000,,
285,17.0,214.0,1,1000,,
286,17.0,215.0,1,1000,,
287,17.0,216.0,1,1000,,
288,17.0,217.0,1,1000,,
289,17.0,218.0,1,1000,,
290,17.0,219.0,1,1000,,
291,17.0,220.0,1,1000,,
292,17.0,221.0,1,1000,,
293,17.0,222.0,1,1000,,
294,18.0,132.0,1,1000,,
295,18.0,8.0,1,1000,,
296,18.0,27.0,1,1000,,
297,18.0,29.0,1,1000,,
298,18.0,30.0,1,1000,,
299,18.0,31.0,1,1000,,
300,18.0,33.0,1,1000,,
301,18.0,41.0,1,1000,,
302,18.0,42.0,1,1000,,
303,18.0,43.0,1,1000,,
304,18.0,181.0,1,1000,,
305,18.0,62.0,1,1000,,
306,18.0,67.0,1,1000,,
307,18.0,198.0,1,1000,,
308,18.0,223.0,1,1000,,
309,18.0,224.0,1,1000,,
310,18.0,225.0,1,1000,,
311,18.0,226.0,1,1000,,
312,18.0,227.0,1,1000,,
313,18.0,228.0,1,1000,,
314,18.0,229.0,1,1000,,
315,18.0,230.0,1,1000,,
316,18.0,231.0,1,1000,,
317,18.0,232.0,1,1000,,
318,18.0,233.0,1,1000,,
319,18.0,234.0,1,1000,,
320,18.0,235.0,1,1000,,
321,18.0,236.0,1,1000,,
322,18.0,237.0,1,1000,,
323,18.0,124.0,1,1000,,
324,20.0,256.0,1,1000,,
325,20.0,257.0,1,1000,,
326,20.0,258.0,1,1000,,
327,20.0,132.0,1,1000,,
328,20.0,27.0,1,1000,,
329,20.0,29.0,1,1000,,
330,20.0,30.0,1,1000,,
331,20.0,31.0,1,1000,,
332,20.0,32.0,1,1000,,
333,20.0,33.0,1,1000,,
334,20.0,42.0,1,1000,,
335,20.0,43.0,1,1000,,
336,20.0,181.0,1,1000,,
337,20.0,62.0,1,1000,,
338,20.0,67.0,1,1000,,
339,20.0,223.0,1,1000,,
340,20.0,227.0,1,1000,,
341,20.0,228.0,1,1000,,
342,20.0,233.0,1,1000,,
343,20.0,237.0,1,1000,,
344,20.0,252.0,1,1000,,
345,20.0,251.0,1,1000,,
346,20.0,124.0,1,1000,,
347,20.0,253.0,1,1000,,
348,20.0,254.0,1,1000,,
349,20.0,255.0,1,1000,,
350,21.0,259.0,1,1000,,
351,21.0,260.0,1,1000,,
352,21.0,261.0,1,1000,,
353,21.0,262.0,1,1000,,
354,21.0,263.0,1,1000,,
355,21.0,264.0,1,1000,,
356,21.0,265.0,1,1000,,
357,21.0,266.0,1,1000,,
358,21.0,267.0,1,1000,,
359,21.0,268.0,1,1000,,
360,21.0,269.0,1,1000,,
361,21.0,270.0,1,1000,,
362,21.0,271.0,1,1000,,
363,21.0,272.0,1,1000,,
364,21.0,273.0,1,1000,,
365,21.0,274.0,1,1000,,
366,21.0,275.0,1,1000,,
367,21.0,276.0,1,1000,,
368,21.0,277.0,1,1000,,
369,21.0,278.0,1,1000,,
370,21.0,279.0,1,1000,,
371,21.0,170.0,1,1000,,
372,21.0,45.0,1,1000,,
373,21.0,214.0,1,1000,,
374,22.0,258.0,1,1000,,
375,22.0,132.0,1,1000,,
376,22.0,280.0,1,1000,,
377,22.0,281.0,1,1000,,
378,22.0,282.0,1,1000,,
379,22.0,27.0,1,1000,,
380,22.0,283.0,1,1000,,
381,22.0,284.0,1,1000,,
382,22.0,29.0,1,1000,,
383,22.0,31.0,1,1000,,
384,22.0,41.0,1,1000,,
385,22.0,42.0,1,1000,,
386,22.0,43.0,1,1000,,
387,22.0,180.0,1,1000,,
388,22.0,181.0,1,1000,,
389,22.0,62.0,1,1000,,
390,22.0,64.0,1,1000,,
391,22.0,67.0,1,1000,,
392,22.0,70.0,1,1000,,
393,22.0,229.0,1,1000,,
394,22.0,233.0,1,1000,,
395,22.0,237.0,1,1000,,
396,22.0,124.0,1,1000,,
397,22.0,253.0,1,1000,,
398,23.0,3.0,1,1000,,
399,23.0,285.0,1,1000,,
400,23.0,286.0,1,1000,,
401,23.0,287.0,1,1000,,
402,23.0,288.0,1,1000,,
403,23.0,289.0,1,1000,,
404,23.0,290.0,1,1000,,
405,23.0,291.0,1,1000,,
406,23.0,292.0,1,1000,,
407,23.0,293.0,1,1000,,
408,23.0,294.0,1,1000,,
409,23.0,295.0,1,1000,,
410,23.0,296.0,1,1000,,
411,23.0,297.0,1,1000,,
412,23.0,298.0,1,1000,,
413,23.0,299.0,1,1000,,
414,23.0,44.0,1,1000,,
415,23.0,300.0,1,1000,,
416,23.0,301.0,1,1000,,
417,23.0,50.0,1,1000,,
418,23.0,99.0,1,1000,,
419,23.0,107.0,1,1000,,
420,23.0,111.0,1,1000,,
421,23.0,112.0,1,1000,,
422,24.0,16.0,1,1000,,
423,24.0,285.0,1,1000,,
424,24.0,288.0,1,1000,,
425,24.0,289.0,1,1000,,
426,24.0,290.0,1,1000,,
427,24.0,295.0,1,1000,,
428,24.0,298.0,1,1000,,
429,24.0,44.0,1,1000,,
430,24.0,301.0,1,1000,,
431,24.0,302.0,1,1000,,
432,24.0,303.0,1,1000,,
433,24.0,304.0,1,1000,,
434,24.0,305.0,1,1000,,
435,24.0,306.0,1,1000,,
436,24.0,307.0,1,1000,,
437,24.0,46.0,1,1000,,
438,24.0,308.0,1,1000,,
439,24.0,309.0,1,1000,,
440,24.0,310.0,1,1000,,
441,24.0,311.0,1,1000,,
442,24.0,189.0,1,1000,,
443,24.0,94.0,1,1000,,
444,24.0,106.0,1,1000,,
445,24.0,107.0,1,1000,,
446,24.0,112.0,1,1000,,
447,25.0,5.0,1,1000,,
448,25.0,25.0,1,1000,,
449,25.0,155.0,1,1000,,
450,25.0,27.0,1,1000,,
451,25.0,172.0,1,1000,,
452,25.0,47.0,1,1000,,
453,25.0,48.0,1,1000,,
454,25.0,312.0,1,1000,,
455,25.0,313.0,1,1000,,
456,25.0,314.0,1,1000,,
457,25.0,315.0,1,1000,,
458,25.0,316.0,1,1000,,
459,25.0,317.0,1,1000,,
460,25.0,318.0,1,1000,,
461,25.0,319.0,1,1000,,
462,25.0,320.0,1,1000,,
463,25.0,321.0,1,1000,,
464,25.0,322.0,1,1000,,
465,25.0,323.0,1,1000,,
466,25.0,324.0,1,1000,,
467,25.0,204.0,1,1000,,
468,25.0,207.0,1,1000,,
469,25.0,97.0,1,1000,,
470,26.0,67.0,1,1000,,
471,26.0,132.0,1,1000,,
472,26.0,325.0,1,1000,,
473,26.0,326.0,1,1000,,
474,26.0,327.0,1,1000,,
475,26.0,8.0,1,1000,,
476,26.0,41.0,1,1000,,
477,26.0,42.0,1,1000,,
478,26.0,43.0,1,1000,,
479,26.0,328.0,1,1000,,
480,26.0,237.0,1,1000,,
481,26.0,57.0,1,1000,,
482,26.0,27.0,1,1000,,
483,26.0,62.0,1,1000,,
484,26.0,31.0,1,1000,,
485,27.0,329.0,1,1000,,
486,27.0,330.0,1,1000,,
487,27.0,331.0,1,1000,,
488,27.0,332.0,1,1000,,
489,27.0,43.0,1,1000,,
490,27.0,333.0,1,1000,,
491,27.0,16.0,1,1000,,
492,27.0,181.0,1,1000,,
493,27.0,27.0,1,1000,,
494,27.0,124.0,1,1000,,
495,28.0,129.0,1,1000,,
496,28.0,67.0,1,1000,,
497,28.0,228.0,1,1000,,
498,28.0,58.0,1,1000,,
499,28.0,134.0,1,1000,,
500,28.0,43.0,1,1000,,
501,28.0,334.0,1,1000,,
502,28.0,335.0,1,1000,,
503,28.0,336.0,1,1000,,
504,28.0,283.0,1,1000,,
505,28.0,282.0,1,1000,,
506,28.0,27.0,1,1000,,
507,28.0,60.0,1,1000,,
508,28.0,61.0,1,1000,,
509,28.0,62.0,1,1000,,
510,29.0,129.0,1,1000,,
511,29.0,134.0,1,1000,,
512,29.0,272.0,1,1000,,
513,29.0,282.0,1,1000,,
514,29.0,27.0,1,1000,,
515,29.0,283.0,1,1000,,
516,29.0,42.0,1,1000,,
517,29.0,43.0,1,1000,,
518,29.0,58.0,1,1000,,
519,29.0,60.0,1,1000,,
520,29.0,61.0,1,1000,,
521,29.0,62.0,1,1000,,
522,29.0,67.0,1,1000,,
523,29.0,334.0,1,1000,,
524,29.0,335.0,1,1000,,
525,29.0,336.0,1,1000,,
526,29.0,337.0,1,1000,,
527,29.0,338.0,1,1000,,
528,29.0,339.0,1,1000,,
529,29.0,340.0,1,1000,,
530,29.0,228.0,1,1000,,
531,30.0,64.0,1,1000,,
532,30.0,67.0,1,1000,,
533,30.0,70.0,1,1000,,
534,30.0,72.0,1,1000,,
535,30.0,41.0,1,1000,,
536,30.0,73.0,1,1000,,
537,30.0,43.0,1,1000,,
538,30.0,341.0,1,1000,,
539,30.0,59.0,1,1000,,
540,30.0,62.0,1,1000,,
541,31.0,32.0,1,1000,,
542,31.0,35.0,1,1000,,
543,31.0,132.0,1,1000,,
544,31.0,41.0,1,1000,,
545,31.0,31.0,1,1000,,
546,31.0,78.0,1,1000,,
547,31.0,116.0,1,1000,,
548,31.0,181.0,1,1000,,
549,31.0,342.0,1,1000,,
550,31.0,62.0,1,1000,,
551,31.0,57.0,1,1000,,
552,31.0,27.0,1,1000,,
553,31.0,124.0,1,1000,,
554,31.0,126.0,1,1000,,
555,31.0,127.0,1,1000,,
556,32.0,226.0,1,1000,,
557,32.0,233.0,1,1000,,
558,32.0,42.0,1,1000,,
559,32.0,43.0,1,1000,,
560,32.0,41.0,1,1000,,
561,32.0,181.0,1,1000,,
562,32.0,343.0,1,1000,,
563,32.0,124.0,1,1000,,
564,32.0,29.0,1,1000,,
565,32.0,31.0,1,1000,,
566,33.0,130.0,1,1000,,
567,33.0,67.0,1,1000,,
568,33.0,132.0,1,1000,,
569,33.0,41.0,1,1000,,
570,33.0,42.0,1,1000,,
571,33.0,43.0,1,1000,,
572,33.0,237.0,1,1000,,
573,33.0,31.0,1,1000,,
574,33.0,116.0,1,1000,,
575,33.0,181.0,1,1000,,
576,33.0,344.0,1,1000,,
577,33.0,345.0,1,1000,,
578,33.0,346.0,1,1000,,
579,33.0,27.0,1,1000,,
580,33.0,124.0,1,1000,,
581,33.0,126.0,1,1000,,
582,33.0,127.0,1,1000,,
583,34.0,2.0,1,1000,,
584,34.0,5.0,1,1000,,
585,34.0,263.0,1,1000,,
586,34.0,141.0,1,1000,,
587,34.0,25.0,1,1000,,
588,34.0,27.0,1,1000,,
589,34.0,177.0,1,1000,,
590,34.0,196.0,1,1000,,
591,34.0,198.0,1,1000,,
592,34.0,347.0,1,1000,,
593,34.0,348.0,1,1000,,
594,34.0,92.0,1,1000,,
595,34.0,349.0,1,1000,,
596,34.0,350.0,1,1000,,
597,34.0,352.0,1,1000,,
598,34.0,353.0,1,1000,,
599,34.0,354.0,1,1000,,
600,34.0,355.0,1,1000,,
601,34.0,351.0,1,1000,,
602,34.0,356.0,1,1000,,
603,34.0,357.0,1,1000,,
604,34.0,358.0,1,1000,,
605,34.0,359.0,1,1000,,
606,34.0,360.0,1,1000,,
607,34.0,361.0,1,1000,,
608,34.0,362.0,1,1000,,
609,34.0,363.0,1,1000,,
610,34.0,364.0,1,1000,,
611,34.0,365.0,1,1000,,
612,34.0,366.0,1,1000,,
613,34.0,367.0,1,1000,,
614,37.0,90.0,1,1000,,
615,37.0,199.0,1,1000,,
616,37.0,8.0,1,1000,,
617,37.0,269.0,1,1000,,
618,37.0,375.0,1,1000,,
619,37.0,376.0,1,1000,,
620,37.0,377.0,1,1000,,
621,37.0,378.0,1,1000,,
622,37.0,27.0,1,1000,,
623,38.0,33.0,1,1000,,
624,38.0,67.0,1,1000,,
625,38.0,132.0,1,1000,,
626,38.0,255.0,1,1000,,
627,38.0,42.0,1,1000,,
628,38.0,43.0,1,1000,,
629,38.0,237.0,1,1000,,
630,38.0,379.0,1,1000,,
631,38.0,30.0,1,1000,,
632,38.0,254.0,1,1000,,
633,38.0,62.0,1,1000,,
634,38.0,380.0,1,1000,,
635,38.0,27.0,1,1000,,
636,38.0,127.0,1,1000,,
637,38.0,381.0,1,1000,,
638,38.0,382.0,1,1000,,
639,38.0,31.0,1,1000,,
640,39.0,128.0,1,1000,,
641,39.0,385.0,1,1000,,
642,39.0,386.0,1,1000,,
643,39.0,387.0,1,1000,,
644,39.0,384.0,1,1000,,
645,39.0,388.0,1,1000,,
646,39.0,132.0,1,1000,,
647,39.0,389.0,1,1000,,
648,39.0,8.0,1,1000,,
649,39.0,390.0,1,1000,,
650,39.0,258.0,1,1000,,
651,39.0,383.0,1,1000,,
652,39.0,27.0,1,1000,,
653,39.0,29.0,1,1000,,
654,39.0,31.0,1,1000,,
655,39.0,32.0,1,1000,,
656,39.0,36.0,1,1000,,
657,39.0,43.0,1,1000,,
658,39.0,181.0,1,1000,,
659,39.0,57.0,1,1000,,
660,39.0,62.0,1,1000,,
661,39.0,67.0,1,1000,,
662,39.0,233.0,1,1000,,
663,39.0,237.0,1,1000,,
664,39.0,379.0,1,1000,,
665,39.0,124.0,1,1000,,
666,39.0,254.0,1,1000,,
667,39.0,255.0,1,1000,,
668,40.0,128.0,1,1000,,
669,40.0,255.0,1,1000,,
670,40.0,391.0,1,1000,,
671,40.0,392.0,1,1000,,
672,40.0,393.0,1,1000,,
673,40.0,394.0,1,1000,,
674,40.0,395.0,1,1000,,
675,40.0,8.0,1,1000,,
676,40.0,396.0,1,1000,,
677,40.0,27.0,1,1000,,
678,40.0,30.0,1,1000,,
679,40.0,31.0,1,1000,,
680,40.0,33.0,1,1000,,
681,40.0,41.0,1,1000,,
682,40.0,42.0,1,1000,,
683,40.0,43.0,1,1000,,
684,40.0,62.0,1,1000,,
685,40.0,67.0,1,1000,,
686,40.0,78.0,1,1000,,
687,40.0,116.0,1,1000,,
688,40.0,254.0,1,1000,,
689,40.0,124.0,1,1000,,
690,40.0,126.0,1,1000,,
691,40.0,127.0,1,1000,,
692,41.0,255.0,1,1000,,
693,41.0,132.0,1,1000,,
694,41.0,43.0,1,1000,,
695,41.0,237.0,1,1000,,
696,41.0,116.0,1,1000,,
697,41.0,181.0,1,1000,,
698,41.0,57.0,1,1000,,
699,41.0,126.0,1,1000,,
700,41.0,124.0,1,1000,,
701,41.0,254.0,1,1000,,
702,41.0,127.0,1,1000,,
703,42.0,43.0,1,1000,,
704,42.0,397.0,1,1000,,
705,42.0,398.0,1,1000,,
706,42.0,399.0,1,1000,,
707,42.0,400.0,1,1000,,
708,42.0,375.0,1,1000,,
709,42.0,27.0,1,1000,,
710,42.0,60.0,1,1000,,
711,42.0,62.0,1,1000,,
712,44.0,328.0,1,1000,,
713,44.0,394.0,1,1000,,
714,44.0,43.0,1,1000,,
715,44.0,411.0,1,1000,,
716,44.0,27.0,1,1000,,
717,44.0,412.0,1,1000,,
718,44.0,413.0,1,1000,,
719,44.0,62.0,1,1000,,
720,45.0,416.0,1,1000,,
721,45.0,417.0,1,1000,,
722,45.0,418.0,1,1000,,
723,45.0,419.0,1,1000,,
724,45.0,420.0,1,1000,,
725,45.0,359.0,1,1000,,
726,45.0,360.0,1,1000,,
727,45.0,361.0,1,1000,,
728,45.0,415.0,1,1000,,
729,45.0,155.0,1,1000,,
730,45.0,46.0,1,1000,,
731,45.0,14.0,1,1000,,
732,45.0,24.0,1,1000,,
733,45.0,89.0,1,1000,,
734,45.0,27.0,1,1000,,
735,45.0,414.0,1,1000,,
736,45.0,95.0,1,1000,,
737,46.0,25.0,1,1000,,
738,46.0,155.0,1,1000,,
739,46.0,27.0,1,1000,,
740,46.0,164.0,1,1000,,
741,46.0,421.0,1,1000,,
742,46.0,422.0,1,1000,,
743,46.0,423.0,1,1000,,
744,46.0,424.0,1,1000,,
745,46.0,425.0,1,1000,,
746,46.0,426.0,1,1000,,
747,46.0,427.0,1,1000,,
748,46.0,428.0,1,1000,,
749,46.0,429.0,1,1000,,
750,46.0,430.0,1,1000,,
751,46.0,431.0,1,1000,,
752,46.0,432.0,1,1000,,
753,46.0,433.0,1,1000,,
754,46.0,434.0,1,1000,,
755,46.0,435.0,1,1000,,
756,46.0,436.0,1,1000,,
757,46.0,437.0,1,1000,,
758,46.0,48.0,1,1000,,
759,46.0,438.0,1,1000,,
760,46.0,439.0,1,1000,,
761,46.0,440.0,1,1000,,
762,46.0,186.0,1,1000,,
763,46.0,441.0,1,1000,,
764,46.0,442.0,1,1000,,
765,46.0,196.0,1,1000,,
766,46.0,197.0,1,1000,,
767,46.0,168.0,1,1000,,
768,46.0,84.0,1,1000,,
769,46.0,88.0,1,1000,,
770,46.0,89.0,1,1000,,
771,46.0,91.0,1,1000,,
772,46.0,93.0,1,1000,,
773,46.0,355.0,1,1000,,
774,46.0,99.0,1,1000,,
775,48.0,2.0,1,1000,,
776,48.0,149.0,1,1000,,
777,48.0,23.0,1,1000,,
778,48.0,25.0,1,1000,,
779,48.0,27.0,1,1000,,
780,48.0,420.0,1,1000,,
781,48.0,172.0,1,1000,,
782,48.0,45.0,1,1000,,
783,48.0,46.0,1,1000,,
784,48.0,469.0,1,1000,,
785,48.0,470.0,1,1000,,
786,48.0,471.0,1,1000,,
787,48.0,472.0,1,1000,,
788,48.0,473.0,1,1000,,
789,48.0,474.0,1,1000,,
790,48.0,475.0,1,1000,,
791,48.0,476.0,1,1000,,
792,48.0,477.0,1,1000,,
793,48.0,478.0,1,1000,,
794,48.0,479.0,1,1000,,
795,48.0,480.0,1,1000,,
796,48.0,481.0,1,1000,,
797,48.0,94.0,1,1000,,
798,48.0,482.0,1,1000,,
799,48.0,93.0,1,1000,,
800,48.0,483.0,1,1000,,
801,48.0,484.0,1,1000,,
802,48.0,485.0,1,1000,,
803,48.0,486.0,1,1000,,
804,48.0,487.0,1,1000,,
805,48.0,488.0,1,1000,,
806,48.0,489.0,1,1000,,
807,48.0,368.0,1,1000,,
808,49.0,288.0,1,1000,,
809,49.0,293.0,1,1000,,
810,49.0,490.0,1,1000,,
811,49.0,491.0,1,1000,,
812,49.0,106.0,1,1000,,
813,49.0,492.0,1,1000,,
814,49.0,493.0,1,1000,,
815,49.0,271.0,1,1000,,
816,49.0,494.0,1,1000,,
817,49.0,111.0,1,1000,,
818,49.0,495.0,1,1000,,
819,49.0,113.0,1,1000,,
820,49.0,496.0,1,1000,,
