331,16,302,1.0,1000,
332,16,303,1.0,1000,
333,16,304,1.0,1000,
334,16,305,1.0,1000,
335,16,306,1.0,1000,
336,16,307,1.0,1000,
337,16,308,1.0,1000,
338,16,309,1.0,1000,
339,16,310,1.0,1000,
340,16,56,1.0,1000,
341,16,186,1.0,1000,
342,16,37,1.0,1000,
343,16,311,1.0,1000,
344,16,61,1.0,1000,
345,16,91,1.0,1000,
346,16,220,1.0,1000,
347,16,251,1.0,1000,
348,16,252,1.0,1000,
349,16,253,1.0,1000,
350,16,254,1.0,1000,
351,16,255,1.0,1000,
352,17,256,1.0,1000,
353,17,259,1.0,1000,
354,17,260,1.0,1000,
355,17,263,1.0,1000,
356,17,269,1.0,1000,
357,17,274,1.0,1000,
358,17,275,1.0,1000,
359,17,276,1.0,1000,
360,17,278,1.0,1000,
361,17,287,1.0,1000,
362,17,288,1.0,1000,
363,17,292,1.0,1000,
364,17,293,1.0,1000,
365,17,37,1.0,1000,
366,17,295,1.0,1000,
367,17,307,1.0,1000,
368,17,310,1.0,1000,
369,17,312,1.0,1000,
370,17,56,1.0,1000,
371,17,313,1.0,1000,
372,17,186,1.0,1000,
373,17,314,1.0,1000,
374,17,315,1.0,1000,
375,17,317,1.0,1000,
376,17,316,1.0,1000,
377,17,61,1.0,1000,
378,17,318,1.0,1000,
379,17,319,1.0,1000,
380,17,320,1.0,1000,
381,17,321,1.0,1000,
382,17,322,1.0,1000,
383,17,323,1.0,1000,
384,17,91,1.0,1000,
385,17,241,1.0,1000,
386,17,253,1.0,1000,
387,17,254,1.0,1000,
388,18,7,1.0,1000,
389,18,136,1.0,1000,
390,18,135,1.0,1000,
391,18,12,1.0,1000,
392,18,17,1.0,1000,
393,18,26,1.0,1000,
394,18,27,1.0,1000,
395,18,36,1.0,1000,
396,18,41,1.0,1000,
397,18,50,1.0,1000,
398,18,324,1.0,1000,
399,18,325,1.0,1000,
400,18,326,1.0,1000,
401,18,327,1.0,1000,
402,18,328,1.0,1000,
403,18,329,1.0,1000,
404,18,330,1.0,1000,
405,18,331,1.0,1000,
406,18,332,1.0,1000,
407,18,212,1.0,1000,
408,18,221,1.0,1000,
409,19,0,1.0,1000,
410,19,137,1.0,1000,
411,19,105,1.0,1000,
412,19,12,1.0,1000,
413,19,333,1.0,1000,
414,19,334,1.0,1000,
415,19,335,1.0,1000,
416,19,141,1.0,1000,
417,19,22,1.0,1000,
418,20,0,1.0,1000,
419,20,1,1.0,1000,
420,20,2,1.0,1000,
421,20,4,1.0,1000,
422,20,5,1.0,1000,
423,20,6,1.0,1000,
424,20,7,1.0,1000,
425,20,11,1.0,1000,
426,20,12,1.0,1000,
427,20,13,1.0,1000,
428,20,14,1.0,1000,
429,20,17,1.0,1000,
430,20,21,1.0,1000,
431,20,23,1.0,1000,
432,20,25,1.0,1000,
433,20,26,1.0,1000,
434,20,27,1.0,1000,
435,20,28,1.0,1000,
436,20,30,1.0,1000,
437,20,31,1.0,1000,
438,20,38,1.0,1000,
439,20,41,1.0,1000,
440,20,42,1.0,1000,
441,20,47,1.0,1000,
442,20,50,1.0,1000,
443,20,54,1.0,1000,
444,20,55,1.0,1000,
445,20,83,1.0,1000,
446,20,87,1.0,1000,
447,20,91,1.0,1000,
448,20,97,1.0,1000,
449,20,98,1.0,1000,
450,20,101,1.0,1000,
451,20,104,1.0,1000,
452,20,113,1.0,1000,
453,20,115,1.0,1000,
454,20,119,1.0,1000,
455,20,130,1.0,1000,
456,20,134,1.0,1000,
457,20,185,1.0,1000,
458,20,186,1.0,1000,
459,20,212,1.0,1000,
460,20,213,1.0,1000,
461,20,215,1.0,1000,
462,20,223,1.0,1000,
463,20,224,1.0,1000,
464,20,302,1.0,1000,
465,20,329,1.0,1000,
466,20,336,1.0,1000,
467,20,337,1.0,1000,
468,20,338,1.0,1000,
469,20,339,1.0,1000,
470,20,340,1.0,1000,
471,20,341,1.0,1000,
472,20,342,1.0,1000,
473,20,343,1.0,1000,
474,20,344,1.0,1000,
475,20,345,1.0,1000,
476,20,346,1.0,1000,
477,20,347,1.0,1000,
478,20,348,1.0,1000,
479,20,349,1.0,1000,
480,20,350,1.0,1000,
481,20,351,1.0,1000,
482,20,352,1.0,1000,
483,20,353,1.0,1000,
484,20,354,1.0,1000,
485,20,355,1.0,1000,
486,20,356,1.0,1000,
487,20,357,1.0,1000,
488,20,358,1.0,1000,
489,20,359,1.0,1000,
490,20,360,1.0,1000,
491,20,361,1.0,1000,
492,20,362,1.0,1000,
493,20,363,1.0,1000,
494,20,364,1.0,1000,
495,20,365,1.0,1000,
496,20,366,1.0,1000,
497,20,367,1.0,1000,
498,20,368,1.0,1000,
499,20,369,1.0,1000,
500,20,370,1.0,1000,
501,20,371,1.0,1000,
502,20,372,1.0,1000,
503,20,373,1.0,1000,
504,20,374,1.0,1000,
505,20,375,1.0,1000,
506,20,376,1.0,1000,
507,20,377,1.0,1000,
508,20,378,1.0,1000,
509,20,379,1.0,1000,
510,20,380,1.0,1000,
511,20,381,1.0,1000,
512,20,382,1.0,1000,
513,20,383,1.0,1000,
514,20,384,1.0,1000,
515,20,385,1.0,1000,
516,20,386,1.0,1000,
517,20,387,1.0,1000,
518,20,388,1.0,1000,
519,20,389,1.0,1000,
520,20,390,1.0,1000,
521,20,391,1.0,1000,
522,20,392,1.0,1000,
523,20,393,1.0,1000,
524,20,394,1.0,1000,
525,20,395,1.0,1000,
526,20,396,1.0,1000,
527,20,397,1.0,1000,
528,20,398,1.0,1000,
529,20,399,1.0,1000,
530,20,400,1.0,1000,
531,20,401,1.0,1000,
532,20,402,1.0,1000,
533,20,403,1.0,1000,
534,20,404,1.0,1000,
535,20,405,1.0,1000,
536,20,406,1.0,1000,
537,20,407,1.0,1000,
538,20,408,1.0,1000,
539,20,409,1.0,1000,
540,20,410,1.0,1000,
541,20,411,1.0,1000,
542,20,412,1.0,1000,
543,20,413,1.0,1000,
544,20,414,1.0,1000,
545,20,415,1.0,1000,
546,20,416,1.0,1000,
547,20,417,1.0,1000,
548,20,418,1.0,1000,
549,20,419,1.0,1000,
550,20,420,1.0,1000,
551,20,421,1.0,1000,
552,20,422,1.0,1000,
553,20,423,1.0,1000,
554,20,424,1.0,1000,
555,20,425,1.0,1000,
556,20,426,1.0,1000,
557,20,427,1.0,1000,
558,20,428,1.0,1000,
559,20,429,1.0,1000,
560,20,430,1.0,1000,
561,20,431,1.0,1000,
562,20,432,1.0,1000,
563,20,433,1.0,1000,
564,20,434,1.0,1000,
565,20,435,1.0,1000,
566,20,436,1.0,1000,
567,20,437,1.0,1000,
568,20,438,1.0,1000,
569,20,439,1.0,1000,
570,20,440,1.0,1000,
571,20,441,1.0,1000,
572,20,442,1.0,1000,
573,20,443,1.0,1000,
574,20,444,1.0,1000,
575,20,445,1.0,1000,
576,20,446,1.0,1000,
577,20,447,1.0,1000,
578,20,448,1.0,1000,
579,20,449,1.0,1000,
580,20,450,1.0,1000,
581,20,451,1.0,1000,
582,20,452,1.0,1000,
583,20,453,1.0,1000,
584,20,454,1.0,1000,
585,20,455,1.0,1000,
586,20,456,1.0,1000,
587,20,457,1.0,1000,
588,20,458,1.0,1000,
589,20,459,1.0,1000,
590,20,460,1.0,1000,
591,20,461,1.0,1000,
592,20,462,1.0,1000,
593,20,463,1.0,1000,
594,20,464,1.0,1000,
595,20,465,1.0,1000,
596,20,466,1.0,1000,
597,20,467,1.0,1000,
598,20,468,1.0,1000,
599,20,469,1.0,1000,
600,20,470,1.0,1000,
601,20,471,1.0,1000,
602,20,472,1.0,1000,
603,20,473,1.0,1000,
604,21,0,1.0,1000,
605,21,36,1.0,1000,
606,21,27,1.0,1000,
607,21,12,1.0,1000,
608,21,474,1.0,1000,
609,21,26,1.0,1000,
610,21,475,1.0,1000,
611,21,476,1.0,1000,
612,21,477,1.0,1000,
613,21,478,1.0,1000,
614,22,27,1.0,1000,
615,22,28,1.0,1000,
616,22,479,1.0,1000,
617,22,480,1.0,1000,
618,22,481,1.0,1000,
619,22,482,1.0,1000,
620,22,483,1.0,1000,
621,22,484,1.0,1000,
622,22,485,1.0,1000,
623,22,486,1.0,1000,
624,22,487,1.0,1000,
625,22,488,1.0,1000,
626,22,489,1.0,1000,
627,22,106,1.0,1000,
628,22,490,1.0,1000,
629,22,491,1.0,1000,
630,22,109,1.0,1000,
631,22,492,1.0,1000,
632,22,243,1.0,1000,
633,23,12,1.0,1000,
634,23,14,1.0,1000,
635,23,22,1.0,1000,
636,23,186,1.0,1000,
637,23,487,1.0,1000,
638,23,105,1.0,1000,
639,23,493,1.0,1000,
640,23,494,1.0,1000,
641,23,495,1.0,1000,
642,23,496,1.0,1000,
643,23,497,1.0,1000,
644,23,498,1.0,1000,
645,23,499,1.0,1000,
646,23,500,1.0,1000,
647,23,501,1.0,1000,
648,23,502,1.0,1000,
649,23,503,1.0,1000,
650,23,504,1.0,1000,
651,23,251,1.0,1000,
652,24,512,1.0,1000,
653,24,513,1.0,1000,
654,24,514,1.0,1000,
655,24,515,1.0,1000,
656,24,516,1.0,1000,
657,24,517,1.0,1000,
658,24,518,1.0,1000,
659,24,519,1.0,1000,
660,24,520,1.0,1000,
661,24,521,1.0,1000,
662,24,522,1.0,1000,
663,24,523,1.0,1000,
664,24,12,1.0,1000,
665,24,524,1.0,1000,
666,24,14,1.0,1000,
667,24,43,1.0,1000,
668,24,186,1.0,1000,
669,24,231,1.0,1000,
670,24,241,1.0,1000,
671,24,505,1.0,1000,
672,24,506,1.0,1000,
673,24,507,1.0,1000,
674,24,508,1.0,1000,
675,24,509,1.0,1000,
676,24,510,1.0,1000,
677,24,511,1.0,1000,
678,25,0,1.0,1000,
679,25,512,1.0,1000,
680,25,516,1.0,1000,
681,25,43,1.0,1000,
682,25,523,1.0,1000,
683,25,525,1.0,1000,
684,25,14,1.0,1000,
685,25,526,1.0,1000,
686,25,12,1.0,1000,
687,25,50,1.0,1000,
688,25,122,1.0,1000,
689,25,507,1.0,1000,
690,26,0,1.0,1000,
691,26,512,1.0,1000,
692,26,514,1.0,1000,
693,26,518,1.0,1000,
694,26,391,1.0,1000,
695,26,523,1.0,1000,
696,26,12,1.0,1000,
697,26,525,1.0,1000,
698,26,142,1.0,1000,
699,26,526,1.0,1000,
700,26,527,1.0,1000,
701,26,528,1.0,1000,
702,26,529,1.0,1000,
703,26,530,1.0,1000,
704,26,531,1.0,1000,
705,26,532,1.0,1000,
706,26,149,1.0,1000,
707,26,535,1.0,1000,
708,26,533,1.0,1000,
709,26,534,1.0,1000,
710,26,536,1.0,1000,
711,26,537,1.0,1000,
712,26,538,1.0,1000,
713,26,539,1.0,1000,
714,26,540,1.0,1000,
715,26,541,1.0,1000,
716,26,542,1.0,1000,
717,26,543,1.0,1000,
718,26,544,1.0,1000,
719,26,545,1.0,1000,
720,26,546,1.0,1000,
721,26,547,1.0,1000,
722,26,548,1.0,1000,
723,26,549,1.0,1000,
724,26,550,1.0,1000,
725,26,551,1.0,1000,
726,26,552,1.0,1000,
727,26,553,1.0,1000,
728,26,554,1.0,1000,
729,26,555,1.0,1000,
730,26,556,1.0,1000,
731,26,557,1.0,1000,
732,26,50,1.0,1000,
733,26,186,1.0,1000,
734,26,13,1.0,1000,
735,26,14,1.0,1000,
736,26,231,1.0,1000,
737,26,22,1.0,1000,
738,26,506,1.0,1000,
739,26,508,1.0,1000,
740,26,126,1.0,1000,
741,27,97,1.0,1000,
742,27,12,1.0,1000,
743,27,558,1.0,1000,
744,27,559,1.0,1000,
745,27,560,1.0,1000,
746,27,561,1.0,1000,
747,27,499,1.0,1000,
748,27,340,1.0,1000,
749,27,220,1.0,1000,
750,27,95,1.0,1000,
751,28,0,1.0,1000,
752,28,134,1.0,1000,
753,28,12,1.0,1000,
754,28,14,1.0,1000,
755,28,22,1.0,1000,
756,28,408,1.0,1000,
757,28,26,1.0,1000,
758,28,27,1.0,1000,
759,28,30,1.0,1000,
760,28,38,1.0,1000,
761,28,47,1.0,1000,
762,28,48,1.0,1000,
763,28,561,1.0,1000,
764,28,562,1.0,1000,
765,28,563,1.0,1000,
766,28,564,1.0,1000,
767,28,565,1.0,1000,
768,28,566,1.0,1000,
769,28,567,1.0,1000,
770,28,568,1.0,1000,
771,28,569,1.0,1000,
772,28,570,1.0,1000,
773,28,571,1.0,1000,
774,28,572,1.0,1000,
775,28,573,1.0,1000,
776,28,574,1.0,1000,
777,28,575,1.0,1000,
778,28,576,1.0,1000,
779,28,577,1.0,1000,
780,28,578,1.0,1000,
781,28,579,1.0,1000,
782,28,580,1.0,1000,
783,28,581,1.0,1000,
784,28,582,1.0,1000,
785,28,583,1.0,1000,
786,28,584,1.0,1000,
787,28,585,1.0,1000,
788,28,586,1.0,1000,
789,28,587,1.0,1000,
790,28,105,1.0,1000,
791,28,109,1.0,1000,
792,28,495,1.0,1000,
793,28,499,1.0,1000,
794,28,500,1.0,1000,
795,28,504,1.0,1000,
796,28,380,1.0,1000,
797,29,0,1.0,1000,
798,29,198,1.0,1000,
799,29,106,1.0,1000,
800,29,588,1.0,1000,
801,29,141,1.0,1000,
802,29,12,1.0,1000,
803,29,589,1.0,1000,
804,29,240,1.0,1000,
805,29,149,1.0,1000,
806,31,12,1.0,1000,
807,31,172,1.0,1000,
808,31,173,1.0,1000,
809,31,179,1.0,1000,
810,31,596,1.0,1000,
811,31,597,1.0,1000,
812,31,598,1.0,1000,
813,31,599,1.0,1000,
814,31,600,1.0,1000,
815,31,601,1.0,1000,
816,31,602,1.0,1000,
817,31,603,1.0,1000,
818,31,604,1.0,1000,
819,31,605,1.0,1000,
820,31,606,1.0,1000,
821,31,607,1.0,1000,
822,31,608,1.0,1000,
823,31,609,1.0,1000,
824,31,610,1.0,1000,
825,31,611,1.0,1000,
826,31,484,1.0,1000,
827,31,612,1.0,1000,
828,31,613,1.0,1000,
829,31,614,1.0,1000,
830,31,615,1.0,1000,
831,31,489,1.0,1000,
832,31,243,1.0,1000,
833,32,640,1.0,1000,
834,32,641,1.0,1000,
835,32,642,1.0,1000,
836,32,643,1.0,1000,
837,32,644,1.0,1000,
838,32,645,1.0,1000,
839,32,646,1.0,1000,
840,32,647,1.0,1000,
841,32,648,1.0,1000,
842,32,649,1.0,1000,
843,32,650,1.0,1000,
844,32,651,1.0,1000,
845,32,12,1.0,1000,
846,32,652,1.0,1000,
847,32,653,1.0,1000,
848,32,654,1.0,1000,
849,32,655,1.0,1000,
850,32,656,1.0,1000,
851,32,657,1.0,1000,
852,32,658,1.0,1000,
853,32,659,1.0,1000,
854,32,660,1.0,1000,
855,32,661,1.0,1000,
856,32,662,1.0,1000,
857,32,663,1.0,1000,
858,32,664,1.0,1000,
859,32,665,1.0,1000,
860,32,666,1.0,1000,
861,32,667,1.0,1000,
862,32,668,1.0,1000,
863,32,30,1.0,1000,
864,32,415,1.0,1000,
865,32,669,1.0,1000,
866,32,670,1.0,1000,
867,32,671,1.0,1000,
868,32,672,1.0,1000,
869,32,673,1.0,1000,
870,32,674,1.0,1000,
871,32,675,1.0,1000,
872,32,676,1.0,1000,
873,32,677,1.0,1000,
874,32,27,1.0,1000,
875,32,127,1.0,1000,
876,32,28,1.0,1000,
877,32,72,1.0,1000,
878,32,97,1.0,1000,
879,32,616,1.0,1000,
880,32,617,1.0,1000,
881,32,618,1.0,1000,
882,32,619,1.0,1000,
883,32,620,1.0,1000,
884,32,621,1.0,1000,
885,32,622,1.0,1000,
886,32,623,1.0,1000,
887,32,624,1.0,1000,
888,32,625,1.0,1000,
889,32,626,1.0,1000,
890,32,627,1.0,1000,
891,32,628,1.0,1000,
892,32,629,1.0,1000,
893,32,630,1.0,1000,
894,32,631,1.0,1000,
895,32,632,1.0,1000,
896,32,633,1.0,1000,
897,32,634,1.0,1000,
898,32,635,1.0,1000,
899,32,636,1.0,1000,
900,32,637,1.0,1000,
901,32,638,1.0,1000,
902,32,639,1.0,1000,
903,33,678,1.0,1000,
904,33,487,1.0,1000,
905,33,680,1.0,1000,
906,33,681,1.0,1000,
907,33,679,1.0,1000,
908,33,682,1.0,1000,
909,33,683,1.0,1000,
910,33,684,1.0,1000,
911,33,685,1.0,1000,
912,33,686,1.0,1000,
913,33,687,1.0,1000,
914,33,688,1.0,1000,
915,33,689,1.0,1000,
916,33,403,1.0,1000,
917,34,487,1.0,1000,
918,34,496,1.0,1000,
919,34,690,1.0,1000,
920,34,691,1.0,1000,
921,34,692,1.0,1000,
922,34,693,1.0,1000,
923,34,694,1.0,1000,
924,34,695,1.0,1000,
925,34,696,1.0,1000,
926,34,697,1.0,1000,
927,35,0,1.0,1000,
928,35,12,1.0,1000,
929,35,13,1.0,1000,
930,35,408,1.0,1000,
931,35,24,1.0,1000,
932,35,26,1.0,1000,
933,35,50,1.0,1000,
934,35,55,1.0,1000,
935,35,184,1.0,1000,
936,35,698,1.0,1000,
937,35,699,1.0,1000,
938,35,700,1.0,1000,
939,35,701,1.0,1000,
940,35,702,1.0,1000,
941,35,703,1.0,1000,
942,35,704,1.0,1000,
943,35,705,1.0,1000,
944,35,88,1.0,1000,
945,35,89,1.0,1000,
946,35,98,1.0,1000,
947,36,0,1.0,1000,
948,36,706,1.0,1000,
949,36,707,1.0,1000,
950,36,708,1.0,1000,
951,36,709,1.0,1000,
952,36,710,1.0,1000,
953,36,711,1.0,1000,
954,36,712,1.0,1000,
955,36,713,1.0,1000,
956,36,516,1.0,1000,
957,36,714,1.0,1000,
958,36,12,1.0,1000,
959,36,50,1.0,1000,
960,36,86,1.0,1000,
961,36,26,1.0,1000,
962,36,507,1.0,1000,
963,36,412,1.0,1000,
964,37,444,1.0,1000,
965,37,487,1.0,1000,
966,37,715,1.0,1000,
967,37,716,1.0,1000,
968,37,13,1.0,1000,
969,37,717,1.0,1000,
970,37,718,1.0,1000,
971,37,12,1.0,1000,
972,37,54,1.0,1000,
973,37,183,1.0,1000,
974,37,409,1.0,1000,
975,37,26,1.0,1000,
976,37,220,1.0,1000,
977,37,31,1.0,1000,
978,38,40,1.0,1000,
979,38,43,1.0,1000,
980,38,12,1.0,1000,
981,38,205,1.0,1000,
982,38,142,1.0,1000,
983,38,719,1.0,1000,
984,38,720,1.0,1000,
985,38,208,1.0,1000,
986,38,86,1.0,1000,
987,38,506,1.0,1000,
988,38,126,1.0,1000,
989,39,487,1.0,1000,
990,39,12,1.0,1000,
991,39,721,1.0,1000,
992,39,722,1.0,1000,
993,39,723,1.0,1000,
994,39,724,1.0,1000,
995,39,725,1.0,1000,
996,39,726,1.0,1000,
997,39,727,1.0,1000,
